team1_Hero_1_Name,team1_Hero_2_Name,team1_Hero_3_Name,team1_Hero_4_Name,team1_Hero_5_Name,team1_Hero_1_Role,team1_Hero_2_Role,team1_Hero_3_Role,team1_Hero_4_Role,team1_Hero_5_Role,team1_Hero_1_Win_Rate,team1_Hero_2_Win_Rate,team1_Hero_3_Win_Rate,team1_Hero_4_Win_Rate,team1_Hero_5_Win_Rate,team1_Hero_1_Popularity,team1_Hero_2_Popularity,team1_Hero_3_Popularity,team1_Hero_4_Popularity,team1_Hero_5_Popularity,team1_Hero_1_Ban_Rate,team1_Hero_2_Ban_Rate,team1_Hero_3_Ban_Rate,team1_Hero_4_Ban_Rate,team1_Hero_5_Ban_Rate,team1_Hero_1_Scaling_Rating,team1_Hero_2_Scaling_Rating,team1_Hero_3_Scaling_Rating,team1_Hero_4_Scaling_Rating,team1_Hero_5_Scaling_Rating,team1_Hero_1_Cooldown_Rating,team1_Hero_2_Cooldown_Rating,team1_Hero_3_Cooldown_Rating,team1_Hero_4_Cooldown_Rating,team1_Hero_5_Cooldown_Rating,team1_Hero_1_Item_Dependency_Rating,team1_Hero_2_Item_Dependency_Rating,team1_Hero_3_Item_Dependency_Rating,team1_Hero_4_Item_Dependency_Rating,team1_Hero_5_Item_Dependency_Rating,team1_Hero_1_Mobility_Rating,team1_Hero_2_Mobility_Rating,team1_Hero_3_Mobility_Rating,team1_Hero_4_Mobility_Rating,team1_Hero_5_Mobility_Rating,team1_Hero_1_Crowd_Control_Rating,team1_Hero_2_Crowd_Control_Rating,team1_Hero_3_Crowd_Control_Rating,team1_Hero_4_Crowd_Control_Rating,team1_Hero_5_Crowd_Control_Rating,team1_Hero_1_Base_Stats_Growth_Rating,team1_Hero_2_Base_Stats_Growth_Rating,team1_Hero_3_Base_Stats_Growth_Rating,team1_Hero_4_Base_Stats_Growth_Rating,team1_Hero_5_Base_Stats_Growth_Rating,team1_Hero_1_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_2_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_3_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_4_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_5_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_1_Ultimate_Impact_Rating_Early_Game,team1_Hero_2_Ultimate_Impact_Rating_Early_Game,team1_Hero_3_Ultimate_Impact_Rating_Early_Game,team1_Hero_4_Ultimate_Impact_Rating_Early_Game,team1_Hero_5_Ultimate_Impact_Rating_Early_Game,team1_Hero_1_Ultimate_Impact_Rating_Late_Game,team1_Hero_2_Ultimate_Impact_Rating_Late_Game,team1_Hero_3_Ultimate_Impact_Rating_Late_Game,team1_Hero_4_Ultimate_Impact_Rating_Late_Game,team1_Hero_5_Ultimate_Impact_Rating_Late_Game,team1_Hero_1_Ultimate_Impact_Rating_Mid_Game,team1_Hero_2_Ultimate_Impact_Rating_Mid_Game,team1_Hero_3_Ultimate_Impact_Rating_Mid_Game,team1_Hero_4_Ultimate_Impact_Rating_Mid_Game,team1_Hero_5_Ultimate_Impact_Rating_Mid_Game,team1_Hero_1_Ultimate_Impact_Rating_Support,team1_Hero_2_Ultimate_Impact_Rating_Support,team1_Hero_3_Ultimate_Impact_Rating_Support,team1_Hero_4_Ultimate_Impact_Rating_Support,team1_Hero_5_Ultimate_Impact_Rating_Support,team1_Hero_1_Strength_Rating,team1_Hero_2_Strength_Rating,team1_Hero_3_Strength_Rating,team1_Hero_4_Strength_Rating,team1_Hero_5_Strength_Rating,team2_Hero_1_Name,team2_Hero_2_Name,team2_Hero_3_Name,team2_Hero_4_Name,team2_Hero_5_Name,team2_Hero_1_Role,team2_Hero_2_Role,team2_Hero_3_Role,team2_Hero_4_Role,team2_Hero_5_Role,team2_Hero_1_Win_Rate,team2_Hero_2_Win_Rate,team2_Hero_3_Win_Rate,team2_Hero_4_Win_Rate,team2_Hero_5_Win_Rate,team2_Hero_1_Popularity,team2_Hero_2_Popularity,team2_Hero_3_Popularity,team2_Hero_4_Popularity,team2_Hero_5_Popularity,team2_Hero_1_Ban_Rate,team2_Hero_2_Ban_Rate,team2_Hero_3_Ban_Rate,team2_Hero_4_Ban_Rate,team2_Hero_5_Ban_Rate,team2_Hero_1_Scaling_Rating,team2_Hero_2_Scaling_Rating,team2_Hero_3_Scaling_Rating,team2_Hero_4_Scaling_Rating,team2_Hero_5_Scaling_Rating,team2_Hero_1_Cooldown_Rating,team2_Hero_2_Cooldown_Rating,team2_Hero_3_Cooldown_Rating,team2_Hero_4_Cooldown_Rating,team2_Hero_5_Cooldown_Rating,team2_Hero_1_Item_Dependency_Rating,team2_Hero_2_Item_Dependency_Rating,team2_Hero_3_Item_Dependency_Rating,team2_Hero_4_Item_Dependency_Rating,team2_Hero_5_Item_Dependency_Rating,team2_Hero_1_Mobility_Rating,team2_Hero_2_Mobility_Rating,team2_Hero_3_Mobility_Rating,team2_Hero_4_Mobility_Rating,team2_Hero_5_Mobility_Rating,team2_Hero_1_Crowd_Control_Rating,team2_Hero_2_Crowd_Control_Rating,team2_Hero_3_Crowd_Control_Rating,team2_Hero_4_Crowd_Control_Rating,team2_Hero_5_Crowd_Control_Rating,team2_Hero_1_Base_Stats_Growth_Rating,team2_Hero_2_Base_Stats_Growth_Rating,team2_Hero_3_Base_Stats_Growth_Rating,team2_Hero_4_Base_Stats_Growth_Rating,team2_Hero_5_Base_Stats_Growth_Rating,team2_Hero_1_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_2_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_3_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_4_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_5_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_1_Ultimate_Impact_Rating_Early_Game,team2_Hero_2_Ultimate_Impact_Rating_Early_Game,team2_Hero_3_Ultimate_Impact_Rating_Early_Game,team2_Hero_4_Ultimate_Impact_Rating_Early_Game,team2_Hero_5_Ultimate_Impact_Rating_Early_Game,team2_Hero_1_Ultimate_Impact_Rating_Late_Game,team2_Hero_2_Ultimate_Impact_Rating_Late_Game,team2_Hero_3_Ultimate_Impact_Rating_Late_Game,team2_Hero_4_Ultimate_Impact_Rating_Late_Game,team2_Hero_5_Ultimate_Impact_Rating_Late_Game,team2_Hero_1_Ultimate_Impact_Rating_Mid_Game,team2_Hero_2_Ultimate_Impact_Rating_Mid_Game,team2_Hero_3_Ultimate_Impact_Rating_Mid_Game,team2_Hero_4_Ultimate_Impact_Rating_Mid_Game,team2_Hero_5_Ultimate_Impact_Rating_Mid_Game,team2_Hero_1_Ultimate_Impact_Rating_Support,team2_Hero_2_Ultimate_Impact_Rating_Support,team2_Hero_3_Ultimate_Impact_Rating_Support,team2_Hero_4_Ultimate_Impact_Rating_Support,team2_Hero_5_Ultimate_Impact_Rating_Support,team2_Hero_1_Strength_Rating,team2_Hero_2_Strength_Rating,team2_Hero_3_Strength_Rating,team2_Hero_4_Strength_Rating,team2_Hero_5_Strength_Rating,Persentase_Kemenangan_Tim_1,Persentase_Kemenangan_Tim_2,result
Ruby,Johnson,Yve,Brody,Benedetta,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,49.43,47.19,51.9,51.22,49.1,0.82,0.43,0.18,1.67,0.69,0.1,0.2,0.04,4.42,0.15,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.04,41.48,35.37,50.51,39.64,Arlott,Mathilda,Nana,Ixia,Hayabusa,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.69,51.69,43.72,50.93,51.54,0.28,1.8,0.46,0.33,1.65,0.07,30.71,0.2,0.11,70.28,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41,56.58,50.74,41.59,51.99,45.22865450700502,54.77134549299498,Kalah
Roger,Hylos,Nana,Lesley,Nolan,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,44.89,48.87,43.72,41.59,48.27,0.19,1.24,0.46,0.34,0.34,0.03,0.82,0.2,0.06,0.17,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.37,40.14,50.74,33.88,32.9,X.Borg,Carmilla,Vexana,Wanwan,Saber,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.43,50.11,50.02,56.31,49.16,0.57,0.64,0.94,0.73,0.31,0.11,0.21,0.09,2.19,2.75,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.94,44.45,44.41,37.41,36.12,43.00632593633899,56.993674063661004,Kalah
Yin,Angela,Yve,Claude,Ling,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.05,51.48,51.9,46.44,49.64,0.28,2.21,0.18,0.62,1.27,0.38,4.54,0.04,0.04,0.92,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.25,58.0,35.37,33.14,45.68,Khaleed,Grock,Chang'e,Moskov,Hayabusa,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.29,46.42,48.67,53.09,51.54,0.57,0.09,1.0,1.95,1.65,0.06,0.02,0.23,0.56,70.28,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.09,37.83,52.62,48.48,51.99,46.69077485214901,53.30922514785098,Kalah
Paquito,Khufra,Esmeralda,Popol and Kupa,Joy,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,42.92,50.18,42.11,55.45,51.91,0.17,0.62,0.21,0.37,1.56,0.02,0.28,0.04,0.28,68.18,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.58,44.28,32.74,43.36,50.99,Yu Zhong,Rafaela,Yve,Wanwan,Karina,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.21,48.91,51.9,56.31,46.94,0.56,0.18,0.18,0.73,0.45,0.05,0.09,0.04,2.19,0.87,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.07,44.48,35.37,37.41,31.67,51.44448601238724,48.555513987612755,Menang
Freya,Rafaela,Chang'e,Brody,Selena,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,56.65,48.91,48.67,51.22,49.21,0.64,0.18,1.0,1.67,2.85,22.75,0.09,0.23,4.42,39.65,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,43.67,44.48,52.62,50.51,60.23,Dyrroth,Floryn,Gord,Lesley,Ling,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,45.06,58.82,50.73,41.59,49.64,0.28,1.43,0.28,0.34,1.27,0.04,82.78,0.07,0.06,0.92,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,34.32,58.22,51.03,33.88,45.68,54.982723748525196,45.017276251474804,Menang
Lapu-Lapu,Kalea,Valentina,Lesley,Karina,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,46.11,55.77,45.89,41.59,46.94,0.2,0.79,0.53,0.34,0.45,0.01,97.54,0.28,0.06,0.87,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.83,57.39,37.09,33.88,31.67,Zilong,Floryn,Zhask,Beatrix,Fanny,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.99,58.82,51.91,48.35,46.55,0.53,1.43,0.36,0.63,1.12,0.28,82.78,0.07,0.06,78.34,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.02,58.22,47.18,33.81,46.0,43.371365533415116,56.62863446658489,Kalah
Arlott,Akai,Zhuxin,Brody,Saber,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.69,48.99,49.6,51.22,49.16,0.28,0.32,1.21,1.67,0.31,0.07,0.08,34.61,4.42,2.75,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41,35.91,38.44,50.51,36.12,Roger,Mathilda,Novaria,Wanwan,Helcurt,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,44.89,51.69,51.18,56.31,50.86,0.19,1.8,1.24,0.73,0.3,0.03,30.71,0.7,2.19,0.26,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.37,56.58,52.82,37.41,36.28,45.979365273009286,54.0206347269907,Kalah
Bane,Diggie,Zhask,Irithel,Natalia,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.91,55.58,51.91,56.47,49.34,0.27,0.2,0.36,2.09,0.12,0.04,1.21,0.07,1.81,0.13,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.98,41.79,47.18,56.02,34.01,Julian,Carmilla,Kagura,Melissa,Lancelot,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.35,50.11,48.89,53.4,42.57,1.43,0.64,0.69,0.62,0.45,13.91,0.21,0.08,1.46,0.08,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.1,44.45,44.57,45.37,30.28,51.22123893805309,48.77876106194691,Menang
Lukas,Carmilla,Lunox,Layla,Hanzo,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.42,50.11,50.16,48.9,48.06,2.04,0.64,0.65,0.83,0.82,70.05,0.21,0.09,0.64,59.41,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.13,44.45,34.56,46.03,41.56,Badang,Johnson,Harith,Brody,Hayabusa,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.24,47.19,50.93,51.22,51.54,2.68,0.43,1.33,1.67,1.65,23.6,0.2,6.49,4.42,70.28,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.83,41.48,44.23,50.51,51.99,43.26149819532685,56.73850180467315,Kalah
Silvanna,Carmilla,Yve,Ixia,Karina,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.03,50.11,51.9,50.93,46.94,0.14,0.64,0.18,0.33,0.45,0.02,0.21,0.04,0.11,0.87,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.51,44.45,35.37,41.59,31.67,Aulus,Tigreal,Zhuxin,Lesley,Natalia,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,49.74,45.0,49.6,41.59,49.34,0.06,1.54,1.21,0.34,0.12,0.03,0.95,34.61,0.06,0.13,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.52,52.0,38.44,33.88,34.01,49.944930188423484,50.055069811576516,Kalah
Badang,Carmilla,Gord,Moskov,Nolan,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.24,50.11,50.73,53.09,48.27,2.68,0.64,0.28,1.95,0.34,23.6,0.21,0.07,0.56,0.17,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.83,44.45,51.03,48.48,32.9,Alucard,Kaja,Valentina,Layla,Hanzo,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,53.44,51.28,45.89,48.9,48.06,0.63,0.2,0.53,0.83,0.82,0.28,0.08,0.28,0.64,59.41,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.36,40.39,37.09,46.03,41.56,56.27307083846017,43.72692916153982,Menang
Freya,Angela,Kadita,Wanwan,Nolan,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,56.65,51.48,51.09,56.31,48.27,0.64,2.21,0.28,0.73,0.34,22.75,4.54,0.04,2.19,0.17,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.67,58.0,36.13,37.41,32.9,Silvanna,Mathilda,Cyclops,Kimmy,Hanzo,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.03,51.69,50.14,47.56,48.06,0.14,1.8,0.36,1.64,0.82,0.02,30.71,0.05,12.28,59.41,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.51,56.58,46.65,49.9,41.56,44.38170778158679,55.61829221841321,Kalah
Balmond,Kaja,Zhuxin,Melissa,Helcurt,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,40.53,51.28,49.6,53.4,50.86,0.25,0.2,1.21,0.62,0.3,0.16,0.08,34.61,1.46,0.26,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.67,40.39,38.44,45.37,36.28,Phoveus,Johnson,Novaria,Hanabi,Gusion,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.84,47.19,51.18,46.9,45.71,1.68,0.43,1.24,0.4,0.31,5.31,0.2,0.7,0.12,0.07,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.18,41.48,52.82,41.08,29.82,50.54295338374202,49.45704661625798,Menang
Guinevere,Johnson,Valir,Yi Sun-shin,Natalia,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.19,47.19,48.85,46.64,49.34,0.63,0.43,0.73,1.37,0.12,0.15,0.2,0.66,7.37,0.13,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.37,41.48,40.02,46.43,34.01,Argus,Rafaela,Kagura,Claude,Gusion,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.01,48.91,48.89,46.44,45.71,0.46,0.18,0.69,0.62,0.31,1.53,0.09,0.08,0.04,0.07,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.06,44.48,44.57,33.14,29.82,51.27959053103006,48.72040946896993,Menang
Dyrroth,Carmilla,Valentina,Melissa,Joy,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,45.06,50.11,45.89,53.4,51.91,0.28,0.64,0.53,0.62,1.56,0.04,0.21,0.28,1.46,68.18,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.32,44.45,37.09,45.37,50.99,Lukas,Faramis,Yve,Hanabi,Benedetta,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.42,54.85,51.9,46.9,49.1,2.04,0.22,0.18,0.4,0.69,70.05,0.11,0.04,0.12,0.15,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.13,38.67,35.37,41.08,39.64,51.2616297146684,48.738370285331605,Menang
Bane,Belerick,Cyclops,Kimmy,Selena,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.91,47.98,50.14,47.56,49.21,0.27,0.8,0.36,1.64,2.85,0.04,0.62,0.05,12.28,39.65,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,35.98,45.46,46.65,49.9,60.23,Terizla,Grock,Odette,Melissa,Saber,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.65,46.42,50.6,53.4,49.16,0.33,0.09,0.3,0.62,0.31,0.03,0.02,0.03,1.46,2.75,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.9,37.83,51.18,45.37,36.12,50.74233626344298,49.25766373655703,Menang
Ruby,Barats,Cecilion,Ixia,Saber,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,49.43,48.25,50.0,50.93,49.16,0.82,0.11,2.84,0.33,0.31,0.1,0.03,4.34,0.11,2.75,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.04,40.58,66.83,41.59,36.12,Freya,Tigreal,Kadita,Claude,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,56.65,45.0,51.09,46.44,50.65,0.64,1.54,0.28,0.62,0.2,22.75,0.95,0.04,0.04,0.09,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.67,52.0,36.13,33.14,35.2,58.54129450188563,41.45870549811438,Menang
